Activo,dt_revision,Estado,version,Codificacion,Nombre comercial,pvp,Genes,Espe. principal,Especialidades,review,Espe. notas,sharepoint
SI,2023-04-04 00:00:00,APPROVED,2.0,EXN1086,ExoNIM® Dirigido a Demencia Frontotemporal,1150,"CCNF, CHCHD10, CHMP2B, CSF1R, CYLD, FTL, FUS, GRN, MAPT, PSEN1, SQSTM1, TARDBP, TBK1, TREM2, TUBA4A, UBQLN2, VCP",Neurología(1),Neurología,NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/04.-V2_EXN1086_ExoNIM%C2%AE%20Dirigido%20a%20Demencia%20Frontotemporal.xlsx?d=w09da3db6a60c4a3c856d9e02824b3fea&csf=1&web=1&e=Hgy172
SI,2023-04-04 00:00:00,APPROVED,1.0,EXN1092,ExoNIM® Dirigido a Hemiplejia alternante de la infancia,1150,"ATP1A2, ATP1A3, CACNA1A, SLC1A3, SLC2A1",Neurología(2),"Neurología,Neuropediatría",NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/28.-V2_EXN1092_ExoNIM%C2%AE%20Dirigido%20a%20Hemiplejia%20alternante%20de%20la%20infancia.xlsx?d=wa1a0a33215df4fb8a6eb72185e59f619&csf=1&web=1&e=FWCMhF
SI,2023-04-04 00:00:00,APPROVED,1.0,EXN1096,ExoNIM® Dirigido a Migraña hemipléjica familiar / ataxia episódica,1150,"ATP1A2, CACNA1A, CACNB4, KCNA1, PRRT2, SCN1A, SLC1A3",Neurología(1),Neurología,NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/33.-V2_EXN1096_ExoNIM%C2%AE%20Dirigido%20a%20Migra%C3%B1a%20hemipl%C3%A9jica%20familiar%20y%20ataxia%20epis%C3%B3dica.xlsx?d=wfcd0e76f1d9c4112b9d01fc5fe75b15e&csf=1&web=1&e=Lf1nzt
SI,2023-04-04 00:00:00,APPROVED,2.0,EXN1100,ExoNIM® Dirigido a Enfermedades por trastorno del metabolismo del glucógeno,1150,"AGL, ALDOA, ALDOB, ALG1, ALG11, ALG12, ALG13, ALG14, ALG2, ALG3, ALG6, ALG8, ALG9, ATP6AP1, ATP6V0A2, B3GALNT2, B3GALT6, B3GAT3, B3GLCT, B4GALNT1, B4GALT1, B4GALT7, CCDC115, CHST14, CHST3, CHST6, CHSY1, COG1, COG4, COG5, COG6, COG7, COG8, CSGALNACT1, DDOST, DHDDS, DOLK, DPAGT1, DPM1, DPM2, DPM3, EDEM3, ENO3, EOGT, EPM2A, EXT1, EXT2, FBP1, FBP2, FKRP, FKTN, FUT8, G6PC1, G6PC3, GAA, GALNT2, GALNT3, GBE1, GFPT1, GMPPA, GMPPB, GNE, GORAB, GYG1, GYS1, GYS2, KLHL24, LAMP2, LARGE1, LDHA, MAGT1, MAN1B1, MAN2C1, MGAT2, MOGS, MPDU1, MPI, NGLY1, NHLRC1, NUS1, PFKM, PGAM2, PGAP2, PGAP3, PGK1, PGM1, PGM3, PHKA1, PHKA2, PHKB, PHKG1, PHKG2, PIGA, PIGL, PIGN, PIGO, PIGS, PIGT, PIGV, PIGW, PMM2, POMGNT1, POMGNT2, POMK, POMT1, POMT2, PRKAG2, PRKAG3, PYGL, PYGM, RBCK1, RFT1, RXYLT1, SEC23B, SLC2A2, SLC35A1, SLC35A2, SLC35C1, SLC35D1, SLC37A4, SLC39A8, SRD5A3, SSR4, ST3GAL5, STT3A, STT3B, TMEM165, TMEM199, TUSC3, XYLT1, XYLT2","Metabólicas,Neurología(3)","Digestivo,Metabólicas,Neurología","METABÓLICAS,NEUROLOGÍA",,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/18.-V3_EXN1100_ExoNIM%C2%AE%20Dirigido%20a%20Enfermedades%20por%20trastorno%20del%20metabolismo%20del%20gluc%C3%B3geno.xlsx?d=w91b91d77f52c4c00846e5503273d8332&csf=1&web=1&e=YIny7x
SI,2023-04-04 00:00:00,APPROVED,2.0,EXN1105,ExoNIM® Dirigido a Síndrome de Hipoventilación Central Congénita,1150,"ASCL1, BDNF, CHAT, CHRNA1, CHRNB1, CHRND, CHRNE, COLQ, EDN3, GDNF, GLRA1, MECP2, PHOX2B, RAPSN, RET, SCN4A, SLC6A5",Neurología(3),"Cáncer familiar,Neumología,Neurología",NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/29.-V2_EXN1105_ExoNIM%C2%AE%20Dirigido%20a%20S%C3%ADndrome%20de%20Hipoventilaci%C3%B3n%20Central%20Cong%C3%A9nita.xlsx?d=w2066d36a7dbd423184e3a924a9f26666&csf=1&web=1&e=KGaYKS
SI,2023-04-04 00:00:00,APPROVED,2.0,EXN1116,ExoNIM® Dirigido a Síndrome de Meckel,1150,"B9D1, B9D2, CC2D2A, CEP290, KIF14, MKS1, NPHP3, RPGRIP1L, TCTN2, TMEM107, TMEM216, TMEM231, TMEM67, TXNDC15","Malformaciones,Nefrología(5)","Digestivo,Malformaciones,Nefrología,Neurología,Pediatría",MALFORMACIONES,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Nefrologia/V2_EXN1116_ExoNIM%C2%AE%20Dirigido%20a%20S%C3%ADndrome%20de%20Meckel.xlsx?d=wd67d634dd1af47bf84f1270e89e2200a&csf=1&web=1&e=T2UXsD
SI,2023-04-04 00:00:00,APPROVED,5.0,EXN1117,ExoNIM® Dirigido a Ictus y Hemiplejia ,1150,"ABCC6, ACTA2, ADA2, APP, ATP1A2, ATP1A3, CACNA1A, COL3A1, COL4A1, COL4A2, COLGALT1, CST3, CTC1, FOXC1, GLA, HTRA1, NOTCH3, OTC, TREX1",Neurología(1),Neurología,NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/35.-V5_EXN1117_ExoNIM%C2%AE%20Dirigido%20a%20ictus%20y%20hemiplejia.xlsx?d=we058a6cb910a415e9678057e513f2ef4&csf=1&web=1&e=b46oju
SI,2023-04-04 00:00:00,APPROVED,2.0,EXN1120,ExoNIM® Dirigido a Síndromes hereditarios con fallo de médula ósea,1150,"BRCA2, BRIP1, CSF3R, CTC1, DKC1, ELANE, ERCC4, FANCA, FANCB, FANCC, FANCD2, FANCE, FANCF, FANCG, FANCI, FANCL, FANCM, G6PC3, GATA2, GFI1, HAX1, MPL, NHP2, NOP10, PALB2, RAD51C, RBM8A, RPL11, RPL35A, RPL5, RPS10, RPS19, RPS24, RPS26, RPS7, RTEL1, RUNX1, SBDS, SBF2, SLX4, SRP72, TERC, TERT, TINF2, USB1, VPS45, WAS, WRAP53, XRCC2",Cáncer familiar(2),"Cáncer familiar,Hematología",CÁNCER FAMILIAR,,
SI,2023-04-04 00:00:00,WAIT,4.0,EXN1126,ExoNIM® Dirigido a Trastornos del Desarrollo Sexual,1150,"AKR1B1, AKR1C4, AMH, AMHR2, ANOS1, AR, ARX, ATRX, B3GLCT, BCOR, BMP4, CCNQ, CDKN1C, CEP41, CHD7, CILK1, CREBBP, CTU2, CUL4B, CYB5A, CYP11A1, CYP11B1, CYP17A1, CYP19A1, CYP21A2, DHCR24, DHCR7, DHH, DHX37, DNMT3B, DYNC2H1, DYNC2I1, ESCO2, FAT4, FEZF1, FGFR1, FIG4, FRAS1, FREM2, GATA4, GNRHR, GRIP1, GUCY2C, HCCS, HOXA13, HSD17B3, HSD3B2, IL17RD, IRF6, KISS1R, LHCGR, LMNA, MAMLD1, MAP3K1, MKKS, MKRN3, MKS1, MYRF, NEK1, NR0B1, NR2F2, NR3C1, NR5A1, NSMF, OPHN1, POR, PPP1R12A, PRKAR1A, PROKR2, PTPN11, RIPK4, ROR2, RPL10, RSPO1, SALL1, SAMD9, SCARF2, SEMA3A, SETBP1, SGPL1, SOX10, SOX3, SOX9, SPECC1L, SRD5A2, SRY, STAR, TACR3, TBX15, TCTN3, TOE1, TSPYL1, UBR1, WNT4, WNT7A, WT1, ZFPM2",Endocrinología(1),Endocrinología,,,
SI,2023-04-04 00:00:00,APPROVED,3.0,EXN1137,ExoNIM® Dirigido a Neuropatía sensitivo y autonómica,1150,"ATL1, ATL3, CCT5, DNMT1, DST, ELP1, KIF1A, KIF5A, NGF, NTRK1, PRDM12, RETREG1, SCN11A, SCN9A, SPTLC1, SPTLC2, TECPR2, TTR, WNK1",Neurología(1),Neurología,NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/22.-V4_EXN1137_ExoNIM%C2%AE%20Dirigido%20a%20Neuropat%C3%ADa%20sensitivo%20y%20autono%CC%81mica.xlsx?d=w2359c998c7d34f4fabe124c6dfc77cca&csf=1&web=1&e=dGqcEJ
SI,2023-04-04 00:00:00,APPROVED,1.0,EXN1147,ExoNIM® Dirigido a Hipertermia Maligna,1150,"CACNA1S, RYR1, STAC3",Neurología(1),Neurología,NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/34.-V2_EXN1147_ExoNIM%C2%AE%20Dirigido%20a%20Hipertermia%20Maligna.xlsx?d=wa39e2d9173d44129aeaa1678e018c1e0&csf=1&web=1&e=b6rz0W
SI,2023-04-04 00:00:00,APPROVED,2.0,EXN1155,ExoNIM® Dirigido a Migrañas,1150,"ACE, ATP1A2, ATP1A3, CACNA1A, EDNRA, ESR1, KCNK18, NOTCH3, POLG, PRRT2, SCN1A, SLC1A3, SLC2A1, TNF",Neurología(1),Neurología,NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/36.-V2_EXN1155_ExoNIM%C2%AE%20Dirigido%20a%20Migra%C3%B1as.xlsx?d=w33abe891e1e44c6387731f24cb759ad8&csf=1&web=1&e=zcFbMR
NO,2023-04-04 00:00:00,APPROVED,1.0,EXN1163,ExoNIM® Dirigido a Miositis por cuerpos de inclusión y DD,1150,"ANO5, BAG3, CRYAB, DES, DNAJB6, DYSF, FHL1, FLNC, GNE, HNRNPA2B1, LDB3, MYH2, MYH7, MYOT, TTN, VCP",Neurología(1),Neurología,NEUROLOGÍA,,
SI,2023-04-04 00:00:00,APPROVED,2.0,EXN1167,ExoNIM® Dirigido a Malformaciones Linfáticas y Enfermedades Relacionadas,1150,"ANGPT2, CALCRL, CCBE1, CELSR1, EPHB4, FAT4, FLT4, FOXC2, GATA2, GJC2, HGF, KIF11, MDFIC, PIEZO1, PIK3CA, RASA1, SOX18, THSD1, TIE1, VEGFC",Inmunología(7),"Cardiología,Dermatología,Digestivo,Endocrinología,Inmunología,Malformaciones,Neumología",,,
SI,2023-04-04 00:00:00,APPROVED,2.0,EXN1173,ExoNIM® Dirigido a Miopatías distales,1150,"ACTN2, ADSS1, ANO5, CAV3, DNAJB6, DNM2, DYSF, FLNC, GNE, HSPB8, KLHL9, LDB3, MATR3, MYH7, MYOT, NEB, PLIN4, SMPX, SQSTM1, TIA1, TTN, VCP",Neurología(1),Neurología,NEUROLOGÍA,,https://nimgenetics.sharepoint.com/:x:/r/sites/DDocumentacion2/Catlogo%20Corporativo/Revisiones%20alcance%20flexible/Neurolog%C3%ADa/Paneles/10.-V2_EXN1173_ExoNIM%C2%AE%20Dirigido%20a%20miopat%C3%ADas%20distales.xlsx?d=wc04a3ada5dce47439b5ef37f3beb23e7&csf=1&web=1&e=u99Ssu
